targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
ATLAS (C/2025 N1),2460395.5,A.D. 2024-Mar-26 00:00:00.0000,12.5,-2.553111700769825,4.5,-15.75282818112136,1.245931933280651,-0.01512401636727397,0.02581948840591522,-0.001232171034107225,0.09244841026908691,16.00694603735852,-0.02309321602064787
ATLAS (C/2025 N1),2460425.5,A.D. 2024-Apr-25 00:00:00.0000,12.5,-3.005600872844446,4.5,-14.97837370977156,1.208895414214757,-0.01504296330870298,0.02581052045064718,-0.001236384947940658,0.08850814487342933,15.32471023278837,-0.02237439613460618
ATLAS (C/2025 N1),2460455.5,A.D. 2024-May-25 00:00:00.0000,12.5,-3.45564617450395,4.5,-14.20414129277702,1.171734280614549,-0.01496158025545516,0.02580566093401238,-0.001240903631707675,0.08469991721580315,14.6653360538688,-0.02156782051555373
ATLAS (C/2025 N1),2460485.5,A.D. 2024-Jun-24 00:00:00.0000,12.5,-3.903252572714867,4.5,-13.43000625882198,1.134442930588583,-0.01488002622894245,0.02580501862265516,-0.001245575542273624,0.08104009456093714,14.03165740463916,-0.02066000380138224
ATLAS (C/2025 N1),2460515.5,A.D. 2024-Jul-24 00:00:00.0000,12.5,-4.348428281511829,4.5,-12.65582840487117,1.097014646700698,-0.01479860949964934,0.02580906418965132,-0.001250358043148412,0.07754744014069748,13.42692303798871,-0.01963637208169
ATLAS (C/2025 N1),2460545.5,A.D. 2024-Aug-23 00:00:00.0000,12.5,-4.791186483681789,4.5,-11.88144697474265,1.059441392761177,-0.01471779452773963,0.02581843373378802,-0.001255207526284923,0.07424330897921619,12.85483046172652,-0.01848133841089496
ATLAS (C/2025 N1),2460575.5,A.D. 2024-Sep-22 00:00:00.0000,12.5,-5.231546075681011,4.5,-11.10667713655492,1.021713990766296,-0.01463814680702664,0.02583422423465693,-0.001260232846916209,0.07115177247559767,12.31954750940848,-0.01717918986341356
ATLAS (C/2025 N1),2460605.5,A.D. 2024-Oct-22 00:00:00.0000,12.5,-5.669531959655968,4.5,-10.33130200140904,0.9838215132502904,-0.01455989284341184,0.02585808404891632,-0.001265710634758456,0.06829957593855406,11.82570498768733,-0.01571535322653539
ATLAS (C/2025 N1),2460635.5,A.D. 2024-Nov-21 00:00:00.0000,12.5,-6.105178866070314,4.5,-9.555061880031626,0.9457509556898231,-0.01448313222626427,0.02589172243700754,-0.001271789493569903,0.06571587222097025,11.37835055656721,-0.01407740890180699
ATLAS (C/2025 N1),2460665.5,A.D. 2024-Dec-21 00:00:00.0000,12.5,-6.538531980633059,4.5,-8.777639798242761,0.9074861407251873,-0.01440808082641431,0.02593745782208283,-0.001278649988218851,0.06343162465106404,10.98284535013877,-0.01225750865396164
ATLAS (C/2025 N1),2460695.5,A.D. 2025-Jan-20 00:00:00.0000,12.5,-6.96964923964229,4.5,-7.998637041491403,0.8690059298619055,-0.01433491510385016,0.02599847810821201,-0.001286495999427075,0.06147858897653477,10.64468770567272,-0.0102549774625078
ATLAS (C/2025 N1),2460725.5,A.D. 2025-Feb-19 00:00:00.0000,12.5,-7.398604725406892,4.5,-7.217538674010602,0.8302822358667417,-0.01426403075007102,0.02607909328860331,-0.001295454441277949,0.05988786013556284,10.36926154481831,-0.008078543638879315
ATLAS (C/2025 N1),2460755.5,A.D. 2025-Mar-21 00:00:00.0000,12.5,-7.825488109448646,4.5,-6.433656610605547,0.7912757997652415,-0.01419611682756198,0.02618620807515417,-0.001305869566615879,0.0586879967848247,10.16151164569547,-0.005748635860239958
