targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
ATLAS (C/2025 N1),2460766.5,A.D. 2025-Apr-01 00:00:00.0000,12.5,2.960004872364934,4.5,-8.266844947872992,0.3674627976656122,-0.007109126176543613,0.04257980280085518,-0.001358738764410241,0.05075802814519813,8.788480138469087,-0.04250370437763093
ATLAS (C/2025 N1),2460767.5,A.D. 2025-Apr-02 00:00:00.0000,12.5,2.9528493212413,4.5,-8.224235430527624,0.3661056115008803,-0.007202043061411124,0.04263912107552793,-0.001355634900735338,0.05051231512438222,8.745936247736632,-0.04258400853105249
ATLAS (C/2025 N1),2460768.5,A.D. 2025-Apr-03 00:00:00.0000,12.5,2.945600653027655,4.5,-8.181566927493584,0.3647515251545123,-0.007295359581576607,0.04269777394014854,-0.001352539174554828,0.05026613949395681,8.703312258633279,-0.04266390091339089
ATLAS (C/2025 N1),2460769.5,A.D. 2025-Apr-04 00:00:00.0000,12.5,2.938258470327529,4.5,-8.138840104928475,0.3634005303897085,-0.007389071271080153,0.04275575991754781,-0.001349451778091159,0.05001950363571736,8.660608583554112,-0.04274338029530432
ATLAS (C/2025 N1),2460770.5,A.D. 2025-Apr-05 00:00:00.0000,12.5,2.930822380221829,4.5,-8.096055630449138,0.3620526187718903,-0.007483173654771472,0.04281307755229482,-0.001346372908561977,0.04977240993851489,8.617825636115871,-0.04282244545392299
ATLAS (C/2025 N1),2460771.5,A.D. 2025-Apr-06 00:00:00.0000,12.5,2.923291994268743,4.5,-8.053214173110204,0.3607077816682364,-0.007577662246731218,0.04286972541273278,-0.001343302768760202,0.04952486079820394,8.574963831147908,-0.04290109517405229
ATLAS (C/2025 N1),2460772.5,A.D. 2025-Apr-07 00:00:00.0000,12.5,2.915666928504194,4.5,-8.010316403381287,0.3593660102471953,-0.007672532556324832,0.04292570209251798,-0.001340241564049573,0.04927685861758486,8.532023584682205,-0.04297932825135315
ATLAS (C/2025 N1),2460773.5,A.D. 2025-Apr-08 00:00:00.0000,12.5,2.907946803443495,4.5,-7.967362993123938,0.3580272954776069,-0.00776778009707543,0.04298100621511795,-0.001337189497634599,0.04902840580634815,8.489005313943743,-0.04305714349921595
ATLAS (C/2025 N1),2460774.5,A.D. 2025-Apr-09 00:00:00.0000,12.5,2.900131244083379,4.5,-7.924354615569661,0.356691628127734,-0.007863400391256431,0.04303563643340568,-0.0013341467678538,0.04877950478102631,8.445909437342152,-0.04313453974968131
ATLAS (C/2025 N1),2460775.5,A.D. 2025-Apr-10 00:00:00.0000,12.5,2.892219879903346,4.5,-7.88129194529885,0.3553589987646864,-0.007959388965220159,0.04308959141916631,-0.001331113570598994,0.0485301579649504,8.402736374464197,-0.04321151584194856
ATLAS (C/2025 N1),2460776.5,A.D. 2025-Apr-11 00:00:00.0000,12.5,2.884212344866844,4.5,-7.838175658219201,0.3540293977540682,-0.00805574134033982,0.04314286985395956,-0.001328090104269801,0.0482803677882044,8.35948654606588,-0.04328807061074409
ATLAS (C/2025 N1),2460777.5,A.D. 2025-Apr-12 00:00:00.0000,12.5,2.876108277423693,4.5,-7.795006431543039,0.3527028152592692,-0.00815245302965681,0.04319547043178094,-0.001325076571530674,0.04803013668757724,8.316160374064117,-0.04336420288755677
ATLAS (C/2025 N1),2460778.5,A.D. 2025-Apr-13 00:00:00.0000,12.5,2.86790732051408,4.5,-7.751784943764458,0.3513792412401706,-0.008249519539062458,0.04324739186957382,-0.001322073178167735,0.04777946710651777,8.272758281528969,-0.04343991151065461
ATLAS (C/2025 N1),2460779.5,A.D. 2025-Apr-14 00:00:00.0000,12.5,2.859609121572956,4.5,-7.708511874637232,0.3500586654517583,-0.008346936366730406,0.04329863291625736,-0.001319080132543293,0.04752836149509581,8.229280692676872,-0.04351519533311205
ATLAS (C/2025 N1),2460780.5,A.D. 2025-Apr-15 00:00:00.0000,12.5,2.851213332533684,4.5,-7.665187905152729,0.3487410774431918,-0.008444699003451586,0.04334919235437268,-0.001316097644959751,0.0472768223099631,8.185728032863892,-0.04359005322421373
ATLAS (C/2025 N1),2460781.5,A.D. 2025-Apr-16 00:00:00.0000,12.5,2.842719609831314,4.5,-7.621813717516708,0.3474264665572834,-0.008542802939465622,0.04339906899372876,-0.001313125924425082,0.04702485201430855,8.142100728577965,-0.04366448406552195
ATLAS (C/2025 N1),2460782.5,A.D. 2025-Apr-17 00:00:00.0000,12.5,2.834127614406715,4.5,-7.578389995125321,0.3461148219297966,-0.008641243671462975,0.04344826166161345,-0.001310165175640159,0.04677245307781211,8.098399207430921,-0.04373848674383907
ATLAS (C/2025 N1),2460783.5,A.D. 2025-Apr-18 00:00:00.0000,12.5,2.825437011712121,4.5,-7.534917422541842,0.3448061324882233,-0.008740016698234807,0.04349676919913111,-0.001307215601233794,0.04651962797660647,8.054623898151844,-0.04381206014619134
