targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
ATLAS (C/2025 N1),2460766.5,A.D. 2025-Apr-01 00:00:00.0000,12.5,-7.981515738468323,4.5,-6.145358935040236,0.7768929611851549,-0.01417150395377124,0.02623319615766979,-0.001309743468487707,0.05835091450333193,10.10314765788541,-0.004861836796050071
ATLAS (C/2025 N1),2460767.5,A.D. 2025-Apr-02 00:00:00.0000,12.5,-7.995686149851637,4.5,-6.119123293085088,0.7755829438531847,-0.01416933569162641,0.02623809045523454,-0.001310287447567204,0.05832306915560747,10.09832638538197,-0.004780671972964302
ATLAS (C/2025 N1),2460768.5,A.D. 2025-Apr-03 00:00:00.0000,12.5,-8.009854440324832,4.5,-6.092882733488185,0.7742723858442631,-0.01416726859543223,0.02624303894487544,-0.001310827719284455,0.05829569313221074,10.09358637386687,-0.004699314549241004
ATLAS (C/2025 N1),2460769.5,A.D. 2025-Apr-04 00:00:00.0000,12.5,-8.024020737894,4.5,-6.066637219680088,0.7729613032766833,-0.01416533754200086,0.02624797539845302,-0.00131132592787113,0.05826878773398202,10.0889278485736,-0.004617694485944163
ATLAS (C/2025 N1),2460770.5,A.D. 2025-Apr-05 00:00:00.0000,12.5,-8.038185114016677,4.5,-6.040386785918215,0.7716497429264793,-0.01416342457195572,0.02625290676414737,-0.001311797645906966,0.0582423542573741,10.08435103397602,-0.004535912198457745
ATLAS (C/2025 N1),2460771.5,A.D. 2025-Apr-06 00:00:00.0000,12.5,-8.052347641534473,4.5,-6.014131413559554,0.7703377244201658,-0.01416164161057693,0.02625781404345482,-0.001312222323281677,0.05821639380201556,10.07985612046891,-0.004453866869611922
ATLAS (C/2025 N1),2460772.5,A.D. 2025-Apr-07 00:00:00.0000,12.5,-8.066508388421331,4.5,-5.987871193249687,0.7690253235077288,-0.01415984482889639,0.02626261453055401,-0.001312569976489355,0.058190907838813,10.07544336273185,-0.004371623548558317
ATLAS (C/2025 N1),2460773.5,A.D. 2025-Apr-08 00:00:00.0000,12.5,-8.080667299584023,4.5,-5.961606210231379,0.7677126023021266,-0.01415795386669984,0.02626734890977622,-0.001312869708791455,0.05816589723145476,10.07111291030785,-0.004289275927348848
ATLAS (C/2025 N1),2460774.5,A.D. 2025-Apr-09 00:00:00.0000,12.5,-8.094824259628403,4.5,-5.935336485501791,0.7663995832535654,-0.0141559569310611,0.02627210800242142,-0.001313169168847814,0.05814136231014668,10.06686482037027,-0.004206893670813784
ATLAS (C/2025 N1),2460775.5,A.D. 2025-Apr-10 00:00:00.0000,12.5,-8.108979183704122,4.5,-5.909061997260577,0.7650862702028743,-0.01415386089498453,0.02627687376510971,-0.001313458769230959,0.05811730337777354,10.06269914536199,-0.004124462182266015
ATLAS (C/2025 N1),2460776.5,A.D. 2025-Apr-11 00:00:00.0000,12.5,-8.123131943910012,4.5,-5.882782690481338,0.7637726455290701,-0.01415166599433685,0.02628175907034033,-0.001313795835089645,0.05809372040217775,10.05861587971509,-0.004042054000580777
ATLAS (C/2025 N1),2460777.5,A.D. 2025-Apr-12 00:00:00.0000,12.5,-8.137282499682202,4.5,-5.856498475354886,0.762458683032896,-0.01414942032688191,0.02628668022451991,-0.001314132095118066,0.05807061362617155,10.05461506547121,-0.003959579100522003
ATLAS (C/2025 N1),2460778.5,A.D. 2025-Apr-13 00:00:00.0000,12.5,-8.15143074136407,4.5,-5.830209283839311,0.7611443618325329,-0.01414705220280247,0.02629173179522511,-0.001314522190282306,0.05804798303708594,10.05069670043678,-0.003877156468871654
ATLAS (C/2025 N1),2460779.5,A.D. 2025-Apr-14 00:00:00.0000,12.5,-8.165576593657365,4.5,-5.803914951472326,0.7598296144053162,-0.01414465394147324,0.02629696369869018,-0.001314984192852809,0.05802582843037666,10.04686074919606,-0.003794742509448119
ATLAS (C/2025 N1),2460780.5,A.D. 2025-Apr-15 00:00:00.0000,12.5,-8.179720072543809,4.5,-5.777615297268256,0.7585143738061317,-0.01414232178953443,0.02630235933938176,-0.0013154985514365,0.05800414997194907,10.04310724047467,-0.003712248005175526
ATLAS (C/2025 N1),2460781.5,A.D. 2025-Apr-16 00:00:00.0000,12.5,-8.193861236587049,4.5,-5.751310203889629,0.7571986108380838,-0.01414000569992879,0.0263078587648336,-0.001316039178061097,0.05798294825571696,10.0394362771056,-0.003629677404043484
ATLAS (C/2025 N1),2460782.5,A.D. 2025-Apr-17 00:00:00.0000,12.5,-8.208000128746567,4.5,-5.724999523955432,0.755882280041337,-0.01413780096581254,0.02631350808159141,-0.001316619449313057,0.05796222369410325,10.03584793049766,-0.003546980648864201
ATLAS (C/2025 N1),2460783.5,A.D. 2025-Apr-18 00:00:00.0000,12.5,-8.222136853175837,4.5,-5.698683166270643,0.75456537116361,-0.01413565420637114,0.02631922848099184,-0.001317204043256553,0.05794197718814557,10.03234235666068,-0.003464153855817062
ATLAS (C/2025 N1),2460784.5,A.D. 2025-Apr-19 00:00:00.0000,12.5,-8.236271482503371,4.5,-5.672361019881195,0.7532478610440139,-0.01413363748032031,0.02632507530519358,-0.001317814394844581,0.05792220941766177,10.02891967330147,-0.00338117141847852
ATLAS (C/2025 N1),2460785.5,A.D. 2025-Apr-20 00:00:00.0000,12.5,-8.25040418164037,4.5,-5.646033014438564,0.7519297560556659,-0.01413178196039506,0.02633093444940768,-0.001318388141908712,0.05790292164423953,10.02558009885718,-0.003297938590107243
ATLAS (C/2025 N1),2460786.5,A.D. 2025-Apr-21 00:00:00.0000,12.5,-8.264535087001038,4.5,-5.619699176109347,0.7506111112099831,-0.0141300260687519,0.02633672198956435,-0.001318886794039203,0.05788411532679454,10.02232388593121,-0.003214457055014336
ATLAS (C/2025 N1),2460787.5,A.D. 2025-Apr-22 00:00:00.0000,12.5,-8.278664217691363,4.5,-5.59335957274185,0.749291991480556,-0.0141282428900692,0.02634249176904195,-0.00131935075785129,0.05786579149577592,10.0191512129403,-0.003130866869208768
ATLAS (C/2025 N1),2460788.5,A.D. 2025-Apr-23 00:00:00.0000,12.5,-8.29279158916202,4.5,-5.567014212274287,0.7479724308443921,-0.01412649016766439,0.02634821386937253,-0.001319759001365306,0.05784795094408546,10.01606221717115,-0.003047104233049772
ATLAS (C/2025 N1),2460789.5,A.D. 2025-Apr-24 00:00:00.0000,12.5,-8.306917161272473,4.5,-5.540663152423869,0.7466524833528623,-0.0141246423437755,0.02635391593307292,-0.001320137454005914,0.0578305943548521,10.01305701690386,-0.002963292919277138
ATLAS (C/2025 N1),2460790.5,A.D. 2025-Apr-25 00:00:00.0000,12.5,-8.32104086825769,4.5,-5.514306380917422,0.7453321651499003,-0.01412275612286331,0.02635961789341519,-0.001320490853875099,0.05781372203295852,10.01013566492724,-0.002879399795308483
ATLAS (C/2025 N1),2460791.5,A.D. 2025-Apr-26 00:00:00.0000,12.5,-8.335162622590921,4.5,-5.487943911879619,0.744011504438195,-0.01412073349856193,0.02636533062798093,-0.001320832668376768,0.05779733425419429,10.00729820899276,-0.002795515808583681
ATLAS (C/2025 N1),2460792.5,A.D. 2025-Apr-27 00:00:00.0000,12.5,-8.349282280646273,4.5,-5.461575698954705,0.7426904936018418,-0.01411855330382555,0.02637112330195584,-0.001321201458703696,0.05778143080229783,10.00454461165589,-0.00271170193833855
ATLAS (C/2025 N1),2460793.5,A.D. 2025-Apr-28 00:00:00.0000,12.5,-8.36339971327956,4.5,-5.435201596794285,0.7413690747807974,-0.01411632010226988,0.02637710402634736,-0.001321642104626436,0.05776601118454801,10.00187478760463,-0.002627934819159928
ATLAS (C/2025 N1),2460794.5,A.D. 2025-Apr-29 00:00:00.0000,12.5,-8.377514912689525,4.5,-5.40882146737658,0.7400472065850686,-0.0141140606189942,0.02638317138544308,-0.001322099302677638,0.05775107551749997,9.999288757019846,-0.002544133584575944
ATLAS (C/2025 N1),2460795.5,A.D. 2025-Apr-30 00:00:00.0000,12.5,-8.391627813535054,4.5,-5.382435187682574,0.7387248506813983,-0.01411175259412024,0.0263894185773954,-0.0013226218470285,0.05773662368301429,9.996786499446356,-0.002460371960002213
ATLAS (C/2025 N1),2460796.5,A.D. 2025-May-01 00:00:00.0000,12.5,-8.405738421821274,4.5,-5.356042593389677,0.7374019548668556,-0.01410945600716314,0.0263957957620215,-0.001323178340971837,0.0577226557690407,9.994368030112174,-0.002376570898840239
ATLAS (C/2025 N1),2460797.5,A.D. 2025-May-02 00:00:00.0000,12.5,-8.419846735262027,4.5,-5.329643529198235,0.7360784714761667,-0.01410718313911626,0.0264023591059392,-0.001323795553181152,0.05770917185127687,9.992033362123944,-0.002292752540346626
ATLAS (C/2025 N1),2460798.5,A.D. 2025-May-03 00:00:00.0000,12.5,-8.43395281436667,4.5,-5.30323781491667,0.7347543459115634,-0.01410499975398915,0.02640909912947036,-0.00132446285813223,0.05769617222987405,9.989782547451249,-0.002208855450625701
ATLAS (C/2025 N1),2460799.5,A.D. 2025-May-04 00:00:00.0000,12.5,-8.448056799716463,4.5,-5.276825296345907,0.7334295457933585,-0.01410299631500365,0.02641593688112212,-0.001325128668685566,0.05768365768620087,9.987615721383872,-0.00212475721485715
ATLAS (C/2025 N1),2460800.5,A.D. 2025-May-05 00:00:00.0000,12.5,-8.46215881727131,4.5,-5.250405936554014,0.7321040987745623,-0.01410104023709461,0.02642280358561164,-0.001325770113739974,0.05767162931424549,9.985533073339987,-0.002040532479930472
ATLAS (C/2025 N1),2460801.5,A.D. 2025-May-06 00:00:00.0000,12.5,-8.476258933101915,4.5,-5.223979653029595,0.7307780037053294,-0.01409921714148202,0.02642975918431506,-0.001326409646545065,0.05766008775940963,9.983534715067442,-0.001956142841094844
ATLAS (C/2025 N1),2460802.5,A.D. 2025-May-07 00:00:00.0000,12.5,-8.49035727231262,4.5,-5.197546423980159,0.7294512962167189,-0.01409747103929682,0.0264367023510509,-0.001327000125860954,0.05764903415072666,9.981620842052305,-0.001871580203688656
ATLAS (C/2025 N1),2460803.5,A.D. 2025-May-08 00:00:00.0000,12.5,-8.504453899706817,4.5,-5.171106255774109,0.7281240215820274,-0.01409578753764754,0.02644362583224037,-0.001327538729568824,0.05763846940267421,9.979791612631468,-0.001786854596089115
ATLAS (C/2025 N1),2460804.5,A.D. 2025-May-09 00:00:00.0000,12.5,-8.518548844871582,4.5,-5.14465918796448,0.7267962388147593,-0.01409409742149888,0.02645050429243273,-0.001328018162976109,0.05762839435060745,9.978047171442194,-0.001702013524196965
ATLAS (C/2025 N1),2460805.5,A.D. 2025-May-10 00:00:00.0000,12.5,-8.532642072370956,4.5,-5.118205269971376,0.7254680071906994,-0.01409232576244433,0.0264573229833123,-0.001328437604998923,0.05761880952459655,9.976387610263293,-0.001617116118234323
ATLAS (C/2025 N1),2460806.5,A.D. 2025-May-11 00:00:00.0000,12.5,-8.546733432810015,4.5,-5.091744509229088,0.7241393528883128,-0.01409039025177126,0.02646422743262859,-0.001328880152478455,0.05760971473667819,9.974812896549917,-0.00153231643010479
