targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
ATLAS (C/2025 N1),2461292.5,A.D. 2026-Sep-09 00:00:00.0000,12.5,-3.485498817690139,4.5,11.0215847690222,-0.591326577530125,-0.006889108689178996,0.01744655210901376,-0.002116667854581398,0.06684989698577185,11.57470085791227,0.01879549871884879
ATLAS (C/2025 N1),2461299.5,A.D. 2026-Sep-16 00:00:00.0000,12.5,-3.526671225819191,4.5,11.14219016847642,-0.6061388637589861,-0.004866302716920196,0.01705474794362272,-0.002115215139422982,0.06758916546368252,11.70270122696776,0.01781393925121991
ATLAS (C/2025 N1),2461306.5,A.D. 2026-Sep-23 00:00:00.0000,12.5,-3.553565979584031,4.5,11.26093600922421,-0.6209393456472188,-0.002816379141190268,0.01691325557931908,-0.002113626644442289,0.06829341666123417,11.82463854187824,0.01706434502154363
ATLAS (C/2025 N1),2461313.5,A.D. 2026-Sep-30 00:00:00.0000,12.5,-3.566104106358988,4.5,11.3795258955328,-0.6357328618726467,-0.0007669391224693255,0.01700778013083437,-0.002113340999979159,0.06897208635358723,11.94214655646785,0.01654802832689427
ATLAS (C/2025 N1),2461320.5,A.D. 2026-Oct-07 00:00:00.0000,12.5,-3.564318471398153,4.5,11.4995945064886,-0.6505268990275986,0.001274526985796799,0.01733923498213856,-0.002113338015207375,0.06963470029739262,12.05687460437286,0.01627504149574601
ATLAS (C/2025 N1),2461327.5,A.D. 2026-Oct-14 00:00:00.0000,12.5,-3.548356553258746,4.5,11.62288230796747,-0.6653160248148813,0.003274327244658323,0.01792904356437237,-0.002111967756576807,0.07029184809506143,12.17065621841291,0.0162829189439721
ATLAS (C/2025 N1),2461334.5,A.D. 2026-Oct-21 00:00:00.0000,12.5,-3.518693407053337,4.5,11.75117669204265,-0.6800946713910505,0.005182722843016477,0.01876526089303887,-0.002110658028025509,0.07095521871252591,12.28551528030068,0.01658155367180286
ATLAS (C/2025 N1),2461341.5,A.D. 2026-Oct-28 00:00:00.0000,12.5,-3.476074999425631,4.5,11.88610413058469,-0.6948685160015738,0.006973718580720502,0.01981956043393627,-0.002110666626509732,0.07163631540068675,12.40344351618794,0.01715675375451298
ATLAS (C/2025 N1),2461348.5,A.D. 2026-Nov-04 00:00:00.0000,12.5,-3.421344537973459,4.5,12.02913194161352,-0.7096439914689247,0.008641484354500602,0.02108142562085933,-0.002110661451238103,0.0723461096420953,12.52634057939091,0.01800394710665268
ATLAS (C/2025 N1),2461355.5,A.D. 2026-Nov-11 00:00:00.0000,12.5,-3.355463901868351,4.5,12.18174549092412,-0.7244144510574587,0.0101508272260685,0.02255639672457941,-0.002109359218621791,0.07309598711664503,12.65617783927251,0.01914034419686464
ATLAS (C/2025 N1),2461362.5,A.D. 2026-Nov-18 00:00:00.0000,12.5,-3.279704649996368,4.5,12.34534991796705,-0.7391757604955875,0.01145898622022062,0.02421478351809712,-0.002108335144954759,0.07389741467007577,12.79494071862629,0.02054845906237285
ATLAS (C/2025 N1),2461369.5,A.D. 2026-Nov-25 00:00:00.0000,12.5,-3.195548589204144,4.5,12.52108190562298,-0.7539343793381756,0.01254950461917154,0.02601476232292445,-0.002108605616603354,0.07476060801409454,12.94439801310327,0.02218876211900506
ATLAS (C/2025 N1),2461376.5,A.D. 2026-Dec-02 00:00:00.0000,12.5,-3.104506317434824,4.5,12.70983545102376,-0.7686954041848196,0.01342579865496967,0.02793540235610234,-0.002108550552002192,0.07569428109453603,13.10605849565414,0.0240342833573119
ATLAS (C/2025 N1),2461383.5,A.D. 2026-Dec-09 00:00:00.0000,12.5,-3.008153529432148,4.5,12.91244350768053,-0.7834510385226866,0.0140600484295889,0.02996835479810928,-0.002107282907319512,0.07670662009860642,13.28133956065571,0.02607574751340522
ATLAS (C/2025 N1),2461390.5,A.D. 2026-Dec-16 00:00:00.0000,12.5,-2.908296475260056,4.5,13.12955327564237,-0.7981986149120036,0.01442489677713462,0.03207017832062653,-0.002106508342096413,0.07780471650747023,13.47146906000933,0.02826689863679829
ATLAS (C/2025 N1),2461397.5,A.D. 2026-Dec-23 00:00:00.0000,12.5,-2.806833997247291,4.5,13.36146961139456,-0.8129452770054302,0.01452121965285839,0.03419129110186604,-0.002106974612590488,0.07899339806275876,13.67728289126642,0.03054701013427532
ATLAS (C/2025 N1),2461404.5,A.D. 2026-Dec-30 00:00:00.0000,12.5,-2.705576429761964,4.5,13.60821608620303,-0.8276946668858355,0.01436788736854472,0.03630692208220536,-0.002106823734369672,0.08027529354591201,13.89923621382375,0.03287539138476707
ATLAS (C/2025 N1),2461411.5,A.D. 2027-Jan-06 00:00:00.0000,12.5,-2.606300337554002,4.5,13.8697230232336,-0.8424380525008147,0.01395124181014514,0.03840235880762508,-0.002105555809411202,0.08165196516477234,14.13759951558437,0.03522824038465784
ATLAS (C/2025 N1),2461418.5,A.D. 2027-Jan-13 00:00:00.0000,12.5,-2.510892111124358,4.5,14.14569003597083,-0.8571741681268936,0.01326417604538005,0.04042971239159064,-0.002104978891510179,0.08312330830836352,14.39235468371923,0.03754810176291358
ATLAS (C/2025 N1),2461425.5,A.D. 2027-Jan-20 00:00:00.0000,12.5,-2.421184702290544,4.5,14.4354679556562,-0.8719107012852041,0.01232818851142761,0.04234178810456863,-0.002105562268198199,0.08468672656173876,14.66305216291609,0.03977415886759976
ATLAS (C/2025 N1),2461432.5,A.D. 2027-Jan-27 00:00:00.0000,12.5,-2.338791085050859,4.5,14.738161621913,-0.8866498210603004,0.01117829074962521,0.0441203972670251,-0.002105285265533112,0.08633762443191785,14.94889626823094,0.04187442996225559
ATLAS (C/2025 N1),2461439.5,A.D. 2027-Feb-03 00:00:00.0000,12.5,-2.265188148990425,4.5,15.052820017207,-0.9013822510508317,0.009815566626371253,0.04575463565222077,-0.00210400426594888,0.08807068147807429,15.2489657938912,0.04383239567612544
ATLAS (C/2025 N1),2461446.5,A.D. 2027-Feb-10 00:00:00.0000,12.5,-2.201845499199943,4.5,15.37829251430367,-0.9161079898237519,0.008251190809710934,0.04720310568439893,-0.002103577924205121,0.08987924980959001,15.56210969331775,0.04560194202327077
ATLAS (C/2025 N1),2461453.5,A.D. 2027-Feb-17 00:00:00.0000,12.5,-2.150053833489685,4.5,15.71314626480433,-0.930835027898093,0.006523541071993958,0.04843109400417538,-0.002104196239712154,0.0917548202972081,15.88685465645103,0.04714196580275937
ATLAS (C/2025 N1),2461460.5,A.D. 2027-Feb-24 00:00:00.0000,12.5,-2.110786542956447,4.5,16.05580654847141,-0.9455640204185106,0.004677640039460167,0.04943615953722126,-0.002103764468615893,0.09368781500290352,16.22154231472992,0.04844503334656865
ATLAS (C/2025 N1),2461467.5,A.D. 2027-Mar-03 00:00:00.0000,12.5,-2.084823121058102,4.5,16.40473628226027,-0.9602856820299976,0.002723222003359166,0.05021866524805292,-0.002102483093791408,0.09566880845174165,16.56454069775907,0.04951332626854379
ATLAS (C/2025 N1),2461474.5,A.D. 2027-Mar-10 00:00:00.0000,12.5,-2.072865601687415,4.5,16.75828341692255,-0.975001189303126,0.000681964037379944,0.05075101769938301,-0.00210218038119057,0.0976878112860966,16.91412020188171,0.05032102980951627
ATLAS (C/2025 N1),2461481.5,A.D. 2027-Mar-17 00:00:00.0000,12.5,-2.075370463141627,4.5,17.11462382003019,-0.9897185362659058,-0.001399638619218967,0.05101624805126628,-0.002102765126543187,0.0997338629732537,17.26838306968703,0.05085072556218419
ATLAS (C/2025 N1),2461488.5,A.D. 2027-Mar-24 00:00:00.0000,12.5,-2.092444055549,4.5,17.47192702047467,-1.004436775086839,-0.003476299403062912,0.05103117246164331,-0.002102151042231699,0.1017959394211237,17.62542053879969,0.05111925465100419
ATLAS (C/2025 N1),2461495.5,A.D. 2027-Mar-31 00:00:00.0000,12.5,-2.124007808364035,4.5,17.82850929760735,-1.019147138638294,-0.005538492120929366,0.05080882743630469,-0.002100900276910737,0.1038639603018966,17.98348725456377,0.05114417278175398
ATLAS (C/2025 N1),2461502.5,A.D. 2027-Apr-07 00:00:00.0000,12.5,-2.169896617403,4.5,18.18266676929785,-1.033852004359959,-0.007563119614231373,0.05033662307660106,-0.002100719358517918,0.1059278986078379,18.34084709440827,0.05091569977515534
ATLAS (C/2025 N1),2461509.5,A.D. 2027-Apr-14 00:00:00.0000,12.5,-2.229697686571968,4.5,18.53263511976336,-1.048559078515103,-0.00950465931932442,0.04961458628914831,-0.002101227536482676,0.1079774189123431,18.69571053469023,0.05043321571922164
ATLAS (C/2025 N1),2461516.5,A.D. 2027-Apr-21 00:00:00.0000,12.5,-2.302677288851301,4.5,18.8767682143577,-1.06326572417968,-0.01132616367587103,0.04867635726569242,-0.002100417845747739,0.1100028144503038,19.04639690113046,0.04972941185193956
ATLAS (C/2025 N1),2461523.5,A.D. 2027-Apr-28 00:00:00.0000,12.5,-2.387981333071707,4.5,19.21365322509454,-1.077964077278718,-0.01302536524787344,0.04754397337409282,-0.002099233171998999,0.1119957640837964,19.3914654333598,0.0488287307436621
ATLAS (C/2025 N1),2461530.5,A.D. 2027-May-05 00:00:00.0000,12.5,-2.48470608528448,4.5,19.54192774013927,-1.092657783606491,-0.01458420023154874,0.04621647837228395,-0.002099188165300313,0.1139482989446577,19.72953636462728,0.0477299723979134
ATLAS (C/2025 N1),2461537.5,A.D. 2027-May-12 00:00:00.0000,12.5,-2.591742492958047,4.5,19.8602538819985,-1.107354038585491,-0.01596423723663394,0.04470654021635878,-0.002099603558583646,0.1158524992646001,20.05923842956189,0.04644161535084169
ATLAS (C/2025 N1),2461544.5,A.D. 2027-May-19 00:00:00.0000,12.5,-2.707729079180133,4.5,20.16750156756911,-1.122048504467962,-0.01714179318132415,0.04305907023136914,-0.002098609853694198,0.1177014515860024,20.37937460008327,0.04500451845561643
ATLAS (C/2025 N1),2461551.5,A.D. 2027-May-26 00:00:00.0000,12.5,-2.831277252499969,4.5,20.46282095395344,-1.136734436350411,-0.01812524221985477,0.04129958083567922,-0.002097522707266054,0.1194897848032186,20.68901489807731,0.04344372338785752
ATLAS (C/2025 N1),2461558.5,A.D. 2027-Jun-02 00:00:00.0000,12.5,-2.961007039928683,4.5,20.74544694883949,-1.151416748283315,-0.01890444293464795,0.03943385561358359,-0.002097628238355279,0.1212125539073164,20.98730312178886,0.04176164929026031
ATLAS (C/2025 N1),2461565.5,A.D. 2027-Jun-09 00:00:00.0000,12.5,-3.095395393028043,4.5,21.01468998447062,-1.166101978312271,-0.01945085749537703,0.03748222625081385,-0.002097954437069146,0.1228650357492232,21.27342148330665,0.03997156210894468
ATLAS (C/2025 N1),2461572.5,A.D. 2027-Jun-16 00:00:00.0000,12.5,-3.232752130194392,4.5,21.27011952365836,-1.180784213303213,-0.01975568022503953,0.03549499870770781,-0.002096814036137484,0.1244437148344173,21.54676129362311,0.03811820978826917
ATLAS (C/2025 N1),2461579.5,A.D. 2027-Jun-23 00:00:00.0000,12.5,-3.371459169943524,4.5,21.51159379330596,-1.195457918528139,-0.01983842284445302,0.03349621563376595,-0.002095852378491061,0.1259466322595224,21.80698337913265,0.03622449316032168
ATLAS (C/2025 N1),2461586.5,A.D. 2027-Jun-30 00:00:00.0000,12.5,-3.509968971896003,4.5,21.73905741883891,-1.210129150834383,-0.0196973672411359,0.03149392823099405,-0.002096113163398242,0.1273722332572251,22.0538185402199,0.03429437982660276
ATLAS (C/2025 N1),2461593.5,A.D. 2027-Jul-07 00:00:00.0000,12.5,-3.646657065264385,4.5,21.95255183208577,-1.224803666169922,-0.01931463330974805,0.02951196832429604,-0.002096360670633373,0.1287192899302124,22.28705417305568,0.03234453880560285
ATLAS (C/2025 N1),2461600.5,A.D. 2027-Jul-14 00:00:00.0000,12.5,-3.779821194625523,4.5,22.15239595401129,-1.239474262080613,-0.01869613701091764,0.02760094679484109,-0.002095130582369162,0.1299879156963467,22.50670991533406,0.03042168402421469
ATLAS (C/2025 N1),2461607.5,A.D. 2027-Jul-21 00:00:00.0000,12.5,-3.907924638064373,4.5,22.33917465616163,-1.254136646578677,-0.01787163831029031,0.02577966494340519,-0.002094322760711606,0.1311797406036531,22.71306800112165,0.02854585828367035
ATLAS (C/2025 N1),2461614.5,A.D. 2027-Jul-28 00:00:00.0000,12.5,-4.029559017108368,4.5,22.51353487381993,-1.26879778541907,-0.01684733513498656,0.0240546814402661,-0.002094732871957608,0.1322967472704446,22.90647171013794,0.02672175099099057
ATLAS (C/2025 N1),2461621.5,A.D. 2027-Aug-04 00:00:00.0000,12.5,-4.14330212164976,4.5,22.67621656960588,-1.283462486201325,-0.01561587155939938,0.02244984075959599,-0.002094905558683014,0.1333413251324185,23.08733476034906,0.02496899115735013
ATLAS (C/2025 N1),2461628.5,A.D. 2027-Aug-11 00:00:00.0000,12.5,-4.247742142659274,4.5,22.82822710306009,-1.298122658951195,-0.01419703712059103,0.02101146701294465,-0.002093653228226123,0.1343172985672377,23.25631932222065,0.0233346345479108
ATLAS (C/2025 N1),2461635.5,A.D. 2027-Aug-18 00:00:00.0000,12.5,-4.341715548216065,4.5,22.97078938600715,-1.312775295565654,-0.01262934481402267,0.01974992066195896,-0.002093029242266665,0.1352299153872127,23.41433402628756,0.02183499932849636
ATLAS (C/2025 N1),2461642.5,A.D. 2027-Aug-25 00:00:00.0000,12.5,-4.42423725241667,4.5,23.10514068577151,-1.327427974500086,-0.01092587408800026,0.0186666420491415,-0.002093575603329271,0.1360846775937888,23.56233151456899,0.02047391279407147
ATLAS (C/2025 N1),2461649.5,A.D. 2027-Sep-01 00:00:00.0000,12.5,-4.494363885691813,4.5,23.23258245607913,-1.342084326373243,-0.009088920034614919,0.01778193511952163,-0.002093662295045528,0.1368875074277913,23.70133719127728,0.01927229065267489
ATLAS (C/2025 N1),2461656.5,A.D. 2027-Sep-08 00:00:00.0000,12.5,-4.551244345145553,4.5,23.35464427400887,-1.35673579329638,-0.007150559132492105,0.01713308756997244,-0.002092453022880508,0.1376457567427684,23.83262399039447,0.01827411087490823
ATLAS (C/2025 N1),2461663.5,A.D. 2027-Sep-15 00:00:00.0000,12.5,-4.594341876472987,4.5,23.47299205824039,-1.371380750035553,-0.005155606633692443,0.01671868679624655,-0.002092042118001645,0.1383679703125189,23.95767139364129,0.01748889536269359
ATLAS (C/2025 N1),2461670.5,A.D. 2027-Sep-22 00:00:00.0000,12.5,-4.623333521508977,4.5,23.58923380116225,-1.386027083565028,-0.003121881164092519,0.01653116200653655,-0.002092708064485382,0.1390627086574834,24.07796160918486,0.01691553047884263
ATLAS (C/2025 N1),2461677.5,A.D. 2027-Sep-29 00:00:00.0000,12.5,-4.637976832289797,4.5,23.70498530952661,-1.40067698715121,-0.001058900676475214,0.0165833454083999,-0.00209268440139863,0.1397387888013859,24.19502125735922,0.01657160317040716
ATLAS (C/2025 N1),2461684.5,A.D. 2027-Oct-06 00:00:00.0000,12.5,-4.638185291825696,4.5,23.82202029889432,-1.415321773926171,0.0009923039882208265,0.01689859707219933,-0.002091566616252496,0.1404062300998927,24.31058513582079,0.01649143655931365
ATLAS (C/2025 N1),2461691.5,A.D. 2027-Oct-13 00:00:00.0000,12.5,-4.624223069098814,4.5,23.94214018461727,-1.429961341194045,0.002985113542693909,0.01746044449796863,-0.002091389279160066,0.141075746142811,24.42650824514138,0.01667152671514877
ATLAS (C/2025 N1),2461698.5,A.D. 2027-Oct-20 00:00:00.0000,12.5,-4.596573695420089,4.5,24.06699342820511,-1.444603621938456,0.00490133183736818,0.01824882818035903,-0.002092154443324524,0.1417575699168453,24.54456237204513,0.01709899823911527
ATLAS (C/2025 N1),2461705.5,A.D. 2027-Oct-27 00:00:00.0000,12.5,-4.555806555701653,4.5,24.19815570318234,-1.459249145891242,0.00672928526704894,0.01926574369539402,-0.002091991512978247,0.1424617408112932,24.66648578290419,0.01778084176370365
ATLAS (C/2025 N1),2461712.5,A.D. 2027-Nov-03 00:00:00.0000,12.5,-4.502672662114475,4.5,24.33726585583848,-1.47388931921405,0.008425136094744197,0.02051703412359215,-0.002090986354792179,0.1431989567188985,24.79413076042812,0.01873325469699604
ATLAS (C/2025 N1),2461719.5,A.D. 2027-Nov-10 00:00:00.0000,12.5,-4.438261215149409,4.5,24.48586275873587,-1.488525655698961,0.009947723311021124,0.02196957453550633,-0.002091042313065235,0.1439797852651884,24.92932703225704,0.01993258630211185
ATLAS (C/2025 N1),2461726.5,A.D. 2027-Nov-17 00:00:00.0000,12.5,-4.363837287583227,4.5,24.64522941880651,-1.503165939639973,0.01128546032690125,0.02358986724873411,-0.00209187921601918,0.1448135546889509,25.07368973286942,0.02134804350744726
ATLAS (C/2025 N1),2461733.5,A.D. 2027-Nov-24 00:00:00.0000,12.5,-4.280706049854128,4.5,24.81649023195408,-1.5178089304986,0.01243214846710149,0.02536859282323552,-0.002091553239964748,0.1457087131038002,25.22868160779376,0.02297050832999707
ATLAS (C/2025 N1),2461740.5,A.D. 2027-Dec-01 00:00:00.0000,12.5,-4.190323846367263,4.5,25.00073719665414,-1.532446264039668,0.01334964145783805,0.02729444754499248,-0.002090655992999617,0.1466736137302833,25.39574897233332,0.02479335449845567
ATLAS (C/2025 N1),2461747.5,A.D. 2027-Dec-08 00:00:00.0000,12.5,-4.0944109485691,4.5,25.19884468224541,-1.547081027258435,0.01401101094024739,0.02932030277618833,-0.002090915023774147,0.1477155215035826,25.57614971102166,0.02677125923168706
ATLAS (C/2025 N1),2461754.5,A.D. 2027-Dec-15 00:00:00.0000,12.5,-3.994762179999174,4.5,25.41135257430702,-1.561720696365081,0.01441909153026728,0.03140327672048744,-0.002091781972227676,0.1488397057883724,25.77079618606974,0.02885691497642094
ATLAS (C/2025 N1),2461761.5,A.D. 2027-Dec-22 00:00:00.0000,12.5,-3.893113548931076,4.5,25.63858694064748,-1.576362345276876,0.01458073399681268,0.03352737779822593,-0.002091281555123634,0.1500499660674966,25.98034625753893,0.03102832991528536
ATLAS (C/2025 N1),2461768.5,A.D. 2027-Dec-29 00:00:00.0000,12.5,-3.791267551092562,4.5,25.88078301327097,-1.590997964540082,0.01447119949927858,0.03567036185506005,-0.002090474784591471,0.1513494291586336,26.20534131712758,0.03326186965731973
ATLAS (C/2025 N1),2461775.5,A.D. 2028-Jan-05 00:00:00.0000,12.5,-3.691166056533356,4.5,26.1378908332869,-1.605632023168216,0.01408428047253325,0.03777913333899911,-0.002090881864421648,0.1527394868898689,26.4460223523983,0.03550010732608622
ATLAS (C/2025 N1),2461782.5,A.D. 2028-Jan-12 00:00:00.0000,12.5,-3.594685074249217,4.5,26.40950840052381,-1.620271493426231,0.01344184764940254,0.039810718191444,-0.002091716531656636,0.1542192283159103,26.70223163806309,0.03769165999691567
ATLAS (C/2025 N1),2461789.5,A.D. 2028-Jan-19 00:00:00.0000,12.5,-3.503517124197724,4.5,26.695030345926,-1.634912019046047,0.01256688346456366,0.04175167454837725,-0.002091045481107212,0.1557862126955542,26.97354657288281,0.03981503137282536
ATLAS (C/2025 N1),2461796.5,A.D. 2028-Jan-26 00:00:00.0000,12.5,-3.419315406444217,4.5,26.99376929193552,-1.649546149193422,0.01145065002913289,0.0435792162672648,-0.002090314946209267,0.1574373140466501,27.25942590982626,0.04184468156178003
ATLAS (C/2025 N1),2461803.5,A.D. 2028-Feb-02 00:00:00.0000,12.5,-3.34373845733674,4.5,27.30476074936473,-1.664179466463566,0.01010781749242893,0.04524514778798774,-0.002090810430749835,0.1591676730287659,27.55902828017927,0.04372757663612229
ATLAS (C/2025 N1),2461810.5,A.D. 2028-Feb-09 00:00:00.0000,12.5,-3.278244460689142,4.5,27.62674651513549,-1.678818179812669,0.008577358001855924,0.04671725703445481,-0.002091535260969137,0.160970486726939,27.87117579572953,0.04542465155812337
ATLAS (C/2025 N1),2461817.5,A.D. 2028-Feb-16 00:00:00.0000,12.5,-3.224005673901383,4.5,27.95834823874188,-1.6934567894672,0.006894315656537837,0.04799418753023599,-0.002090708183358513,0.1628379964697851,28.19452508417019,0.04692937425366537
ATLAS (C/2025 N1),2461824.5,A.D. 2028-Feb-23 00:00:00.0000,12.5,-3.182077289888231,4.5,28.29817868182716,-1.708088744917455,0.00506172227930277,0.04906206173957094,-0.002090053498990949,0.1647622980799335,28.52770757961378,0.04822785676384349
ATLAS (C/2025 N1),2461831.5,A.D. 2028-Mar-01 00:00:00.0000,12.5,-3.153424300790753,4.5,28.64464658041572,-1.722720482748735,0.003108487160773938,0.04988612961465484,-0.00209059434642307,0.1667342857000424,28.86914665173569,0.04928339933252855
ATLAS (C/2025 N1),2461838.5,A.D. 2028-Mar-08 00:00:00.0000,12.5,-3.138727204305909,4.5,28.99597941153112,-1.737357173990321,0.001082912509145905,0.05045205576329637,-0.002091137728167478,0.1687436898759028,29.21706419965911,0.05007829829735346
ATLAS (C/2025 N1),2461845.5,A.D. 2028-Mar-15 00:00:00.0000,12.5,-3.13833845826767,4.5,29.35041143851756,-1.751992361136327,-0.0009771203707761489,0.05077552466147196,-0.002090171496998282,0.1707801626640147,29.56966853250784,0.05062657490087202
ATLAS (C/2025 N1),2461852.5,A.D. 2028-Mar-22 00:00:00.0000,12.5,-3.152476443046225,4.5,29.70626945453701,-1.766620816791297,-0.00306501743971506,0.05085548330451185,-0.002089606969464542,0.1728339181650869,29.92526527434369,0.05092956118382675
ATLAS (C/2025 N1),2461859.5,A.D. 2028-Mar-29 00:00:00.0000,12.5,-3.18123625517317,4.5,30.06177507871242,-1.781249636725466,-0.005147228697556351,0.05067338063387195,-0.002090175478555511,0.1748946190989216,30.28206458058396,0.05096843518857194
