targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
ATLAS (C/2025 N1),2460833.5,A.D. 2025-Jun-07 00:00:00.0000,12.5,0.8496141505543332,4.5,-4.287927154839309,0.3241439999716826,-0.03024842823231612,0.03641020423413603,-0.001452104334357209,0.02531577280021124,4.3832901823571,-0.04158850530773816
ATLAS (C/2025 N1),2460834.5,A.D. 2025-Jun-08 00:00:00.0000,12.5,0.819332178650247,4.5,-4.251651032761115,0.3226916250303457,-0.03031476317548016,0.03614193103660151,-0.001452643699454233,0.02507664057064378,4.341885720308071,-0.04121930121155946
ATLAS (C/2025 N1),2460835.5,A.D. 2025-Jun-09 00:00:00.0000,12.5,0.7889861237634898,4.5,-4.215643502819236,0.3212387156581405,-0.03037659936440683,0.03587302744024256,-0.001453173829737678,0.02483966006332312,4.30085381741708,-0.04084338449818382
ATLAS (C/2025 N1),2460836.5,A.D. 2025-Jun-10 00:00:00.0000,12.5,0.7585804695805426,4.5,-4.179905174231189,0.3197852790784921,-0.03043396645317302,0.03560353451721229,-0.001453698860784411,0.02460487009545438,4.26020119467485,-0.04046073749380955
ATLAS (C/2025 N1),2460837.5,A.D. 2025-Jun-11 00:00:00.0000,12.5,0.7281196718673909,4.5,-4.144436619164863,0.31833131803202,-0.03048689031188658,0.03533348516406878,-0.001454223629312533,0.02437230960322138,4.219934593672627,-0.04007133654275394
ATLAS (C/2025 N1),2460838.5,A.D. 2025-Jun-12 00:00:00.0000,12.5,0.6976081633244399,4.5,-4.109238381185539,0.316876830067403,-0.03053539077653824,0.03506290368928145,-0.001454753676345716,0.02414201767791129,4.180060782856968,-0.03967515158761901
ATLAS (C/2025 N1),2460839.5,A.D. 2025-Jun-13 00:00:00.0000,12.5,0.6670503609505755,4.5,-4.074310983683705,0.3154218068704347,-0.03057947894873584,0.03479180629776173,-0.001455295165435914,0.02391403360194609,4.140586563768397,-0.03927214667243181
ATLAS (C/2025 N1),2460840.5,A.D. 2025-Jun-14 00:00:00.0000,12.5,0.6364506761585863,4.5,-4.039654937321454,0.3139662337196508,-0.03061915446108809,0.03452020256729368,-0.001455854712247197,0.02368839687881925,4.101518776224781,-0.0388622815634235
ATLAS (C/2025 N1),2460841.5,A.D. 2025-Jun-15 00:00:00.0000,12.5,0.6058135274899008,4.5,-4.005270745541219,0.3125100891518462,-0.03065440306024603,0.03424809781887417,-0.001456439138276222,0.02346514725045678,4.062864301327299,-0.03844551446360486
ATLAS (C/2025 N1),2460842.5,A.D. 2025-Jun-16 00:00:00.0000,12.5,0.5751433555011043,4.5,-3.971158907337613,0.3110533449036159,-0.03068519469569695,0.03397549618834467,-0.001457055168134628,0.02324432469611836,4.024630061270186,-0.03802180566044636
ATLAS (C/2025 N1),2460843.5,A.D. 2025-Jun-17 00:00:00.0000,12.5,0.5444446392962322,4.5,-3.937319916666507,0.3095959661782489,-0.03071148213346695,0.03370240427372316,-0.001457709082171271,0.02302596940789043,3.986823015097485,-0.03759112197432766
ATLAS (C/2025 N1),2460844.5,A.D. 2025-Jun-18 00:00:00.0000,12.5,0.513721914193642,4.5,-3.9037542578946,0.3081379122842841,-0.03073320008034605,0.03342883544172456,-0.001458406317692884,0.02281012173808539,3.9494501495955,-0.03715344207083773
ATLAS (C/2025 N1),2460845.5,A.D. 2025-Jun-19 00:00:00.0000,12.5,0.4829797899443734,4.5,-3.870462396492753,0.3066791377078432,-0.030750265024668,0.03315481509421687,-0.001459150995914231,0.02259682211278023,3.912518464322483,-0.03670876293775346
ATLAS (C/2025 N1),2460846.5,A.D. 2025-Jun-20 00:00:00.0000,12.5,0.4522229684888253,4.5,-3.837444763850046,0.3052195937030542,-0.03076257648293377,0.03288038718561171,-0.001459945358862886,0.02238611090372821,3.876034949430827,-0.03625710785816366
ATLAS (C/2025 N1),2460847.5,A.D. 2025-Jun-21 00:00:00.0000,12.5,0.4214562592645687,4.5,-3.804701734994256,0.3037592304794596,-0.03077002089188344,0.03260562178367878,-0.001460789151312512,0.02217802825003756,3.840006554791679,-0.03579853573178809
ATLAS (C/2025 N1),2460848.5,A.D. 2025-Jun-22 00:00:00.0000,12.5,0.3906845887020883,4.5,-3.772233598714775,0.3022979999843591,-0.03077247954185689,0.03233062237089066,-0.001461679080954327,0.02197261382489097,3.804440149603682,-0.03533315044127629
ATLAS (C/2025 N1),2460849.5,A.D. 2025-Jun-23 00:00:00.0000,12.5,0.3599129994669166,4.5,-3.740040521572537,0.3008358590887843,-0.03076984110164869,0.0320555302326176,-0.001462608597470292,0.02176990655452121,3.769342473735112,-0.03486110743294138
ATLAS (C/2025 N1),2460850.5,A.D. 2025-Jun-24 00:00:00.0000,12.5,0.3291466354178667,4.5,-3.708122510361912,0.2993727727203738,-0.03076201717748732,0.03178052265403931,-0.001463568258204004,0.02156994431618044,3.734720085428881,-0.03438261380971057
ATLAS (C/2025 N1),2460851.5,A.D. 2025-Jun-25 00:00:00.0000,12.5,0.2983907111211975,4.5,-3.676479380415918,0.2979087162757792,-0.03074895678585531,0.03150580293625418,-0.001464546800939662,0.02137276366114728,3.700579313342697,-0.03389791937312523
ATLAS (C/2025 N1),2460852.5,A.D. 2025-Jun-26 00:00:00.0000,12.5,0.2676504696400865,4.5,-3.645110737589304,0.2964436766707518,-0.03073065452073817,0.03123158358322425,-0.001465532735888662,0.02117839961442748,3.66692622186832,-0.03340729954366086
ATLAS (C/2025 N1),2460853.5,A.D. 2025-Jun-27 00:00:00.0000,12.5,0.2369311368445324,4.5,-3.614015978524006,0.294977651730139,-0.03070714911011722,0.0309580675665065,-0.001466515981297613,0.02098688558533339,3.633766595648859,-0.03291103511741326
ATLAS (C/2025 N1),2460854.5,A.D. 2025-Jun-28 00:00:00.0000,12.5,0.2062378817922408,4.5,-3.583194308063042,0.293510648142494,-0.03067851322580819,0.03068543366134513,-0.001467489026206777,0.02079825338811299,3.601105943150598,-0.03240939542398434
ATLAS (C/2025 N1),2460855.5,A.D. 2025-Jun-29 00:00:00.0000,12.5,0.175575789902633,4.5,-3.552644767588584,0.2920426786152519,-0.03064483898782738,0.03041382956589601,-0.001468447351588099,0.0206125333382986,3.568949513345244,-0.03190262937414865
ATLAS (C/2025 N1),2460856.5,A.D. 2025-Jun-30 00:00:00.0000,12.5,0.1449498505766687,4.5,-3.522366266242359,0.2905737589602668,-0.03060622432654258,0.03014337271296586,-0.001469389185155285,0.02042975437590241,3.537302317040577,-0.03139096487222924
ATLAS (C/2025 N1),2460857.5,A.D. 2025-Jul-01 00:00:00.0000,12.5,0.1143649565430863,4.5,-3.492357608600925,0.2891039056404473,-0.03056276349227561,0.02987415597200268,-0.001470314879301112,0.02024994417380915,3.506169145648058,-0.03087461394624295
ATLAS (C/2025 N1),2460858.5,A.D. 2025-Jul-02 00:00:00.0000,12.5,0.08382591023061917,4.5,-3.462617515627827,0.2876331339965119,-0.03051454243099522,0.02960625488543077,-0.001471226216811847,0.02007312920861784,3.475554583448701,-0.03035378006806092
ATLAS (C/2025 N1),2460859.5,A.D. 2025-Jul-03 00:00:00.0000,12.5,0.05333743271656928,4.5,-3.433144638684585,0.286161457115676,-0.0304616380067097,0.0293397340233647,-0.001472125843653772,0.01989933478972824,3.445463012629228,-0.02982866495159873
ATLAS (C/2025 N1),2460860.5,A.D. 2025-Jul-04 00:00:00.0000,12.5,0.02290417219416344,4.5,-3.403937568144454,0.2846888851672338,-0.0304041194754992,0.02907465133002715,-0.001473016907143421,0.01972858505430607,3.415898612410334,-0.02929947344115255
ATLAS (C/2025 N1),2460861.5,A.D. 2025-Jul-05 00:00:00.0000,12.5,-0.007469289548054646,4.5,-3.374994838762463,0.2832154249966311,-0.03034205078142807,0.028811060289973,-0.001473902895839634,0.01956090294051478,3.3868653544119,-0.02876641615625469
ATLAS (C/2025 N1),2460862.5,A.D. 2025-Jul-06 00:00:00.0000,12.5,-0.03777843290962284,4.5,-3.346314933844529,0.281741079795697,-0.03027549264886111,0.02854901024060158,-0.001474787638714938,0.01939631015140095,3.358366996399957,-0.02822971015680947
ATLAS (C/2025 N1),2460863.5,A.D. 2025-Jul-07 00:00:00.0000,12.5,-0.06801879796398826,4.5,-3.317896289817129,0.2802658487168593,-0.03020450380903381,0.02828854535336969,-0.00147567540842254,0.01923482711940475,3.330407076141851,-0.0276895781634245
ATLAS (C/2025 N1),2460864.5,A.D. 2025-Jul-08 00:00:00.0000,12.5,-0.09818598256134539,4.5,-3.289737302234464,0.2787897263564004,-0.03012914095798325,0.02802970288215959,-0.001476571069968255,0.01907647297797503,3.302988906491558,-0.02714624699514467
ATLAS (C/2025 N1),2460865.5,A.D. 2025-Jul-09 00:00:00.0000,12.5,-0.1282756396650872,4.5,-3.261836333631407,0.2773127020918026,-0.03004945725125721,0.02777251133898827,-0.001477480213381838,0.01892126554267095,3.276115572117523,-0.02659994597966596
ATLAS (C/2025 N1),2460866.5,A.D. 2025-Jul-10 00:00:00.0000,12.5,-0.1582834724574918,4.5,-3.234191722939257,0.2758347593207621,-0.02996549937845708,0.02751698931483205,-0.001478409207324526,0.01876922129955209,3.249789927492475,-0.02605090615807775
ATLAS (C/2025 N1),2460867.5,A.D. 2025-Jul-11 00:00:00.0000,12.5,-0.1882052259425262,4.5,-3.206801795459711,0.2743558747106002,-0.02987730357095869,0.02726314565198058,-0.00147936511630872,0.01862035539393024,3.224014594945861,-0.02549936107513402
ATLAS (C/2025 N1),2460868.5,A.D. 2025-Jul-12 00:00:00.0000,12.5,-0.2180366743006248,4.5,-3.179664871755458,0.272876017615253,-0.02978489124085692,0.02701098150192337,-0.0014803554448955,0.01847468160852907,3.198791960882309,-0.02494554971908471
ATLAS (C/2025 N1),2460869.5,A.D. 2025-Jul-13 00:00:00.0000,12.5,-0.2477736040891731,4.5,-3.152779273454856,0.271395149836078,-0.02968826520191111,0.02676049442441967,-0.001481387709807458,0.01833221231807059,3.174124167918517,-0.02438972171360178
